forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
7/10/2019 12:00:00 AM,7/13/2019 12:00:00 AM,PJM RTO,13246,0,7244,6002
7/11/2019 12:00:00 AM,7/13/2019 12:00:00 AM,PJM RTO,14318,0,8423,5895
7/12/2019 12:00:00 AM,7/13/2019 12:00:00 AM,PJM RTO,16571,0,10503,6068
7/13/2019 12:00:00 AM,7/13/2019 12:00:00 AM,PJM RTO,19740,0,11345,8395
7/8/2019 12:00:00 AM,7/14/2019 12:00:00 AM,PJM RTO,7541,0,4542,2999
7/9/2019 12:00:00 AM,7/14/2019 12:00:00 AM,PJM RTO,10410,0,4637,5773
7/10/2019 12:00:00 AM,7/14/2019 12:00:00 AM,PJM RTO,10828,0,4886,5942
7/11/2019 12:00:00 AM,7/14/2019 12:00:00 AM,PJM RTO,11688,0,5853,5835
7/12/2019 12:00:00 AM,7/14/2019 12:00:00 AM,PJM RTO,12945,0,6972,5973
7/13/2019 12:00:00 AM,7/14/2019 12:00:00 AM,PJM RTO,13804,0,7260,6544
7/14/2019 12:00:00 AM,7/14/2019 12:00:00 AM,PJM RTO,15192,0,6934,8258
7/9/2019 12:00:00 AM,7/15/2019 12:00:00 AM,PJM RTO,8150,0,2592,5558
7/10/2019 12:00:00 AM,7/15/2019 12:00:00 AM,PJM RTO,8606,0,2881,5725
7/11/2019 12:00:00 AM,7/15/2019 12:00:00 AM,PJM RTO,9316,0,3696,5620
7/12/2019 12:00:00 AM,7/15/2019 12:00:00 AM,PJM RTO,10841,0,5089,5752
7/13/2019 12:00:00 AM,7/15/2019 12:00:00 AM,PJM RTO,10334,0,4137,6197
7/14/2019 12:00:00 AM,7/15/2019 12:00:00 AM,PJM RTO,11560,0,4613,6947
7/15/2019 12:00:00 AM,7/15/2019 12:00:00 AM,PJM RTO,12177,0,3864,8313
7/10/2019 12:00:00 AM,7/16/2019 12:00:00 AM,PJM RTO,6487,0,2296,4191
7/11/2019 12:00:00 AM,7/16/2019 12:00:00 AM,PJM RTO,7288,0,3064,4224
7/12/2019 12:00:00 AM,7/16/2019 12:00:00 AM,PJM RTO,7818,0,3521,4297
7/13/2019 12:00:00 AM,7/16/2019 12:00:00 AM,PJM RTO,8840,0,3366,5474
7/14/2019 12:00:00 AM,7/16/2019 12:00:00 AM,PJM RTO,9883,0,3806,6077
7/15/2019 12:00:00 AM,7/16/2019 12:00:00 AM,PJM RTO,10603,0,3803,6800
7/16/2019 12:00:00 AM,7/16/2019 12:00:00 AM,PJM RTO,15698,0,3759,11939
7/11/2019 12:00:00 AM,7/17/2019 12:00:00 AM,PJM RTO,6903,0,2719,4184
7/12/2019 12:00:00 AM,7/17/2019 12:00:00 AM,PJM RTO,8060,0,3803,4257
7/13/2019 12:00:00 AM,7/17/2019 12:00:00 AM,PJM RTO,7824,0,3714,4110
7/14/2019 12:00:00 AM,7/17/2019 12:00:00 AM,PJM RTO,8117,0,4154,3963
7/15/2019 12:00:00 AM,7/17/2019 12:00:00 AM,PJM RTO,8834,0,4151,4683
7/16/2019 12:00:00 AM,7/17/2019 12:00:00 AM,PJM RTO,10823,0,3901,6922
7/17/2019 12:00:00 AM,7/17/2019 12:00:00 AM,PJM RTO,14798,0,3999,10799
7/12/2019 12:00:00 AM,7/18/2019 12:00:00 AM,PJM RTO,7075,0,2987,4088
7/13/2019 12:00:00 AM,7/18/2019 12:00:00 AM,PJM RTO,6947,0,3006,3941
7/14/2019 12:00:00 AM,7/18/2019 12:00:00 AM,PJM RTO,7240,0,3446,3794
7/15/2019 12:00:00 AM,7/18/2019 12:00:00 AM,PJM RTO,7520,0,3443,4077
7/16/2019 12:00:00 AM,7/18/2019 12:00:00 AM,PJM RTO,9416,0,3381,6035
7/17/2019 12:00:00 AM,7/18/2019 12:00:00 AM,PJM RTO,10883,0,3436,7447
7/18/2019 12:00:00 AM,7/18/2019 12:00:00 AM,PJM RTO,12151,0,3127,9024
7/13/2019 12:00:00 AM,7/19/2019 12:00:00 AM,PJM RTO,6869,0,2939,3930
7/14/2019 12:00:00 AM,7/19/2019 12:00:00 AM,PJM RTO,7162,0,3379,3783
7/15/2019 12:00:00 AM,7/19/2019 12:00:00 AM,PJM RTO,7202,0,3376,3826
7/16/2019 12:00:00 AM,7/19/2019 12:00:00 AM,PJM RTO,8000,0,3409,4591
7/17/2019 12:00:00 AM,7/19/2019 12:00:00 AM,PJM RTO,8586,0,2958,5628
7/18/2019 12:00:00 AM,7/19/2019 12:00:00 AM,PJM RTO,8684,0,2763,5921
7/19/2019 12:00:00 AM,7/19/2019 12:00:00 AM,PJM RTO,13870,0,2908,10962
7/14/2019 12:00:00 AM,7/20/2019 12:00:00 AM,PJM RTO,6486,0,3433,3053
7/15/2019 12:00:00 AM,7/20/2019 12:00:00 AM,PJM RTO,6526,0,3430,3096
7/16/2019 12:00:00 AM,7/20/2019 12:00:00 AM,PJM RTO,6500,0,2985,3515
7/17/2019 12:00:00 AM,7/20/2019 12:00:00 AM,PJM RTO,7946,0,3358,4588
7/18/2019 12:00:00 AM,7/20/2019 12:00:00 AM,PJM RTO,8120,0,3358,4762
7/19/2019 12:00:00 AM,7/20/2019 12:00:00 AM,PJM RTO,9264,0,2791,6473
7/20/2019 12:00:00 AM,7/20/2019 12:00:00 AM,PJM RTO,11744,0,2587,9157
7/15/2019 12:00:00 AM,7/21/2019 12:00:00 AM,PJM RTO,5729,0,2637,3092
7/16/2019 12:00:00 AM,7/21/2019 12:00:00 AM,PJM RTO,5964,0,2455,3509
7/17/2019 12:00:00 AM,7/21/2019 12:00:00 AM,PJM RTO,7134,0,2695,4439
7/18/2019 12:00:00 AM,7/21/2019 12:00:00 AM,PJM RTO,7251,0,2695,4556
7/19/2019 12:00:00 AM,7/21/2019 12:00:00 AM,PJM RTO,9161,0,2922,6239
7/20/2019 12:00:00 AM,7/21/2019 12:00:00 AM,PJM RTO,9980,0,3096,6884
7/21/2019 12:00:00 AM,7/21/2019 12:00:00 AM,PJM RTO,12228,0,2738,9490
7/16/2019 12:00:00 AM,7/22/2019 12:00:00 AM,PJM RTO,4167,0,995,3172
7/17/2019 12:00:00 AM,7/22/2019 12:00:00 AM,PJM RTO,5856,0,1832,4024
7/18/2019 12:00:00 AM,7/22/2019 12:00:00 AM,PJM RTO,6131,0,2271,3860
7/19/2019 12:00:00 AM,7/22/2019 12:00:00 AM,PJM RTO,8227,0,2569,5658
7/20/2019 12:00:00 AM,7/22/2019 12:00:00 AM,PJM RTO,12302,0,4789,7513
7/21/2019 12:00:00 AM,7/22/2019 12:00:00 AM,PJM RTO,12891,0,4792,8099
7/22/2019 12:00:00 AM,7/22/2019 12:00:00 AM,PJM RTO,16342,0,5631,10711
7/17/2019 12:00:00 AM,7/23/2019 12:00:00 AM,PJM RTO,5655,0,2117,3538
7/18/2019 12:00:00 AM,7/23/2019 12:00:00 AM,PJM RTO,6051,0,2385,3666
7/19/2019 12:00:00 AM,7/23/2019 12:00:00 AM,PJM RTO,9104,0,4608,4496
7/20/2019 12:00:00 AM,7/23/2019 12:00:00 AM,PJM RTO,12423,0,7453,4970
7/21/2019 12:00:00 AM,7/23/2019 12:00:00 AM,PJM RTO,13364,0,8396,4968
7/22/2019 12:00:00 AM,7/23/2019 12:00:00 AM,PJM RTO,15538,0,9160,6378
7/23/2019 12:00:00 AM,7/23/2019 12:00:00 AM,PJM RTO,20742,0,11112,9630
7/18/2019 12:00:00 AM,7/24/2019 12:00:00 AM,PJM RTO,6803,0,3146,3657
7/19/2019 12:00:00 AM,7/24/2019 12:00:00 AM,PJM RTO,9307,0,4864,4443
7/20/2019 12:00:00 AM,7/24/2019 12:00:00 AM,PJM RTO,11296,0,6496,4800
7/21/2019 12:00:00 AM,7/24/2019 12:00:00 AM,PJM RTO,12237,0,7439,4798
7/22/2019 12:00:00 AM,7/24/2019 12:00:00 AM,PJM RTO,14400,0,8229,6171
7/23/2019 12:00:00 AM,7/24/2019 12:00:00 AM,PJM RTO,17552,0,11593,5959
7/24/2019 12:00:00 AM,7/24/2019 12:00:00 AM,PJM RTO,22900,0,14656,8244
7/19/2019 12:00:00 AM,7/25/2019 12:00:00 AM,PJM RTO,8860,0,4456,4404
7/20/2019 12:00:00 AM,7/25/2019 12:00:00 AM,PJM RTO,9422,0,4665,4757
7/21/2019 12:00:00 AM,7/25/2019 12:00:00 AM,PJM RTO,10363,0,5608,4755
7/22/2019 12:00:00 AM,7/25/2019 12:00:00 AM,PJM RTO,12411,0,6398,6013
7/23/2019 12:00:00 AM,7/25/2019 12:00:00 AM,PJM RTO,16103,0,11035,5068
7/24/2019 12:00:00 AM,7/25/2019 12:00:00 AM,PJM RTO,21344,0,15198,6146
7/25/2019 12:00:00 AM,7/25/2019 12:00:00 AM,PJM RTO,24248,0,14538,9710
7/20/2019 12:00:00 AM,7/26/2019 12:00:00 AM,PJM RTO,9500,0,5058,4442
7/21/2019 12:00:00 AM,7/26/2019 12:00:00 AM,PJM RTO,9499,0,5058,4441
7/22/2019 12:00:00 AM,7/26/2019 12:00:00 AM,PJM RTO,11534,0,5835,5699
7/23/2019 12:00:00 AM,7/26/2019 12:00:00 AM,PJM RTO,12304,0,7641,4663
7/24/2019 12:00:00 AM,7/26/2019 12:00:00 AM,PJM RTO,17062,0,12118,4944
7/25/2019 12:00:00 AM,7/26/2019 12:00:00 AM,PJM RTO,19484,0,13026,6458
7/26/2019 12:00:00 AM,7/26/2019 12:00:00 AM,PJM RTO,21378,0,12145,9233
7/21/2019 12:00:00 AM,7/27/2019 12:00:00 AM,PJM RTO,9523,0,5179,4344
7/22/2019 12:00:00 AM,7/27/2019 12:00:00 AM,PJM RTO,11452,0,5956,5496
7/23/2019 12:00:00 AM,7/27/2019 12:00:00 AM,PJM RTO,12871,0,8486,4385
7/24/2019 12:00:00 AM,7/27/2019 12:00:00 AM,PJM RTO,15506,0,10838,4668
7/25/2019 12:00:00 AM,7/27/2019 12:00:00 AM,PJM RTO,18858,0,12597,6261
7/26/2019 12:00:00 AM,7/27/2019 12:00:00 AM,PJM RTO,20204,0,13889,6315
7/27/2019 12:00:00 AM,7/27/2019 12:00:00 AM,PJM RTO,21756,0,12620,9136
7/22/2019 12:00:00 AM,7/28/2019 12:00:00 AM,PJM RTO,10593,0,5157,5436
7/23/2019 12:00:00 AM,7/28/2019 12:00:00 AM,PJM RTO,10244,0,5919,4325
7/24/2019 12:00:00 AM,7/28/2019 12:00:00 AM,PJM RTO,12145,0,7537,4608
7/25/2019 12:00:00 AM,7/28/2019 12:00:00 AM,PJM RTO,15242,0,9046,6196
7/26/2019 12:00:00 AM,7/28/2019 12:00:00 AM,PJM RTO,17775,0,11334,6441
7/27/2019 12:00:00 AM,7/28/2019 12:00:00 AM,PJM RTO,18325,0,10872,7453
7/28/2019 12:00:00 AM,7/28/2019 12:00:00 AM,PJM RTO,20708,0,10318,10390
7/23/2019 12:00:00 AM,7/29/2019 12:00:00 AM,PJM RTO,7870,0,3557,4313
7/24/2019 12:00:00 AM,7/29/2019 12:00:00 AM,PJM RTO,8597,0,4081,4516
7/25/2019 12:00:00 AM,7/29/2019 12:00:00 AM,PJM RTO,9447,0,4563,4884
7/26/2019 12:00:00 AM,7/29/2019 12:00:00 AM,PJM RTO,9977,0,4848,5129
7/27/2019 12:00:00 AM,7/29/2019 12:00:00 AM,PJM RTO,12889,0,6768,6121
7/28/2019 12:00:00 AM,7/29/2019 12:00:00 AM,PJM RTO,14952,0,6632,8320
7/29/2019 12:00:00 AM,7/29/2019 12:00:00 AM,PJM RTO,18087,0,6143,11944
7/24/2019 12:00:00 AM,7/30/2019 12:00:00 AM,PJM RTO,6217,0,2500,3717
7/25/2019 12:00:00 AM,7/30/2019 12:00:00 AM,PJM RTO,7375,0,3290,4085
7/26/2019 12:00:00 AM,7/30/2019 12:00:00 AM,PJM RTO,8306,0,4177,4129
7/27/2019 12:00:00 AM,7/30/2019 12:00:00 AM,PJM RTO,10635,0,5667,4968
7/28/2019 12:00:00 AM,7/30/2019 12:00:00 AM,PJM RTO,12065,0,6156,5909
7/29/2019 12:00:00 AM,7/30/2019 12:00:00 AM,PJM RTO,14560,0,6193,8367
7/30/2019 12:00:00 AM,7/30/2019 12:00:00 AM,PJM RTO,18695,0,6798,11897
7/25/2019 12:00:00 AM,7/31/2019 12:00:00 AM,PJM RTO,7007,0,3022,3985
7/26/2019 12:00:00 AM,7/31/2019 12:00:00 AM,PJM RTO,8305,0,4470,3835
7/27/2019 12:00:00 AM,7/31/2019 12:00:00 AM,PJM RTO,9983,0,5340,4643
7/28/2019 12:00:00 AM,7/31/2019 12:00:00 AM,PJM RTO,10199,0,5590,4609
7/29/2019 12:00:00 AM,7/31/2019 12:00:00 AM,PJM RTO,12792,0,5899,6893
7/30/2019 12:00:00 AM,7/31/2019 12:00:00 AM,PJM RTO,16452,0,6931,9521
7/31/2019 12:00:00 AM,7/31/2019 12:00:00 AM,PJM RTO,20923,0,8752,12171
7/26/2019 12:00:00 AM,8/1/2019 12:00:00 AM,PJM RTO,5936,0,3857,2079
7/27/2019 12:00:00 AM,8/1/2019 12:00:00 AM,PJM RTO,8469,0,5062,3407
7/28/2019 12:00:00 AM,8/1/2019 12:00:00 AM,PJM RTO,8760,0,5312,3448
7/29/2019 12:00:00 AM,8/1/2019 12:00:00 AM,PJM RTO,10334,0,5584,4750
7/30/2019 12:00:00 AM,8/1/2019 12:00:00 AM,PJM RTO,13893,0,6667,7226
7/31/2019 12:00:00 AM,8/1/2019 12:00:00 AM,PJM RTO,18364,0,9037,9327
8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,PJM RTO,22623,0,11738,10885
7/27/2019 12:00:00 AM,8/2/2019 12:00:00 AM,PJM RTO,8261,0,4854,3407
7/28/2019 12:00:00 AM,8/2/2019 12:00:00 AM,PJM RTO,8552,0,5104,3448
7/29/2019 12:00:00 AM,8/2/2019 12:00:00 AM,PJM RTO,8554,0,5104,3450
7/30/2019 12:00:00 AM,8/2/2019 12:00:00 AM,PJM RTO,11346,0,6123,5223
7/31/2019 12:00:00 AM,8/2/2019 12:00:00 AM,PJM RTO,16449,0,8793,7656
8/1/2019 12:00:00 AM,8/2/2019 12:00:00 AM,PJM RTO,18385,0,10829,7556
8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,PJM RTO,23109,0,12434,10675
7/28/2019 12:00:00 AM,8/3/2019 12:00:00 AM,PJM RTO,7343,0,4651,2692
7/29/2019 12:00:00 AM,8/3/2019 12:00:00 AM,PJM RTO,7345,0,4651,2694
7/30/2019 12:00:00 AM,8/3/2019 12:00:00 AM,PJM RTO,9199,0,5520,3679
7/31/2019 12:00:00 AM,8/3/2019 12:00:00 AM,PJM RTO,13309,0,8181,5128
8/1/2019 12:00:00 AM,8/3/2019 12:00:00 AM,PJM RTO,16398,0,10868,5530
8/2/2019 12:00:00 AM,8/3/2019 12:00:00 AM,PJM RTO,20588,0,13321,7267
8/3/2019 12:00:00 AM,8/3/2019 12:00:00 AM,PJM RTO,24228,0,13309,10919
7/29/2019 12:00:00 AM,8/4/2019 12:00:00 AM,PJM RTO,6865,0,4171,2694
7/30/2019 12:00:00 AM,8/4/2019 12:00:00 AM,PJM RTO,7721,0,4042,3679
7/31/2019 12:00:00 AM,8/4/2019 12:00:00 AM,PJM RTO,11535,0,6437,5098
8/1/2019 12:00:00 AM,8/4/2019 12:00:00 AM,PJM RTO,13920,0,8410,5510
8/2/2019 12:00:00 AM,8/4/2019 12:00:00 AM,PJM RTO,17415,0,10308,7107
8/3/2019 12:00:00 AM,8/4/2019 12:00:00 AM,PJM RTO,19598,0,10433,9165
8/4/2019 12:00:00 AM,8/4/2019 12:00:00 AM,PJM RTO,22944,0,9493,13451
7/30/2019 12:00:00 AM,8/5/2019 12:00:00 AM,PJM RTO,5210,0,1533,3677
7/31/2019 12:00:00 AM,8/5/2019 12:00:00 AM,PJM RTO,9650,0,4645,5005
8/1/2019 12:00:00 AM,8/5/2019 12:00:00 AM,PJM RTO,12252,0,6835,5417
8/2/2019 12:00:00 AM,8/5/2019 12:00:00 AM,PJM RTO,16699,0,9911,6788
8/3/2019 12:00:00 AM,8/5/2019 12:00:00 AM,PJM RTO,18007,0,10388,7619
8/4/2019 12:00:00 AM,8/5/2019 12:00:00 AM,PJM RTO,19796,0,9833,9963
8/5/2019 12:00:00 AM,8/5/2019 12:00:00 AM,PJM RTO,22649,0,9660,12989
7/31/2019 12:00:00 AM,8/6/2019 12:00:00 AM,PJM RTO,8522,0,3652,4870
8/1/2019 12:00:00 AM,8/6/2019 12:00:00 AM,PJM RTO,9768,0,4400,5368
8/2/2019 12:00:00 AM,8/6/2019 12:00:00 AM,PJM RTO,12542,0,5822,6720
8/3/2019 12:00:00 AM,8/6/2019 12:00:00 AM,PJM RTO,13962,0,6916,7046
8/4/2019 12:00:00 AM,8/6/2019 12:00:00 AM,PJM RTO,14241,0,7196,7045
8/5/2019 12:00:00 AM,8/6/2019 12:00:00 AM,PJM RTO,14463,0,7663,6800
8/6/2019 12:00:00 AM,8/6/2019 12:00:00 AM,PJM RTO,20461,0,8462,11999
8/1/2019 12:00:00 AM,8/7/2019 12:00:00 AM,PJM RTO,8076,0,2982,5094
8/2/2019 12:00:00 AM,8/7/2019 12:00:00 AM,PJM RTO,10965,0,4519,6446
8/3/2019 12:00:00 AM,8/7/2019 12:00:00 AM,PJM RTO,11539,0,5034,6505
8/4/2019 12:00:00 AM,8/7/2019 12:00:00 AM,PJM RTO,11518,0,5034,6484
8/5/2019 12:00:00 AM,8/7/2019 12:00:00 AM,PJM RTO,12104,0,5501,6603
8/6/2019 12:00:00 AM,8/7/2019 12:00:00 AM,PJM RTO,14924,0,7430,7494
8/7/2019 12:00:00 AM,8/7/2019 12:00:00 AM,PJM RTO,17760,0,7426,10334
8/2/2019 12:00:00 AM,8/8/2019 12:00:00 AM,PJM RTO,9597,0,3914,5683
8/3/2019 12:00:00 AM,8/8/2019 12:00:00 AM,PJM RTO,10209,0,4467,5742
8/4/2019 12:00:00 AM,8/8/2019 12:00:00 AM,PJM RTO,10188,0,4467,5721
8/5/2019 12:00:00 AM,8/8/2019 12:00:00 AM,PJM RTO,10684,0,4934,5750
8/6/2019 12:00:00 AM,8/8/2019 12:00:00 AM,PJM RTO,12097,0,5493,6604
8/7/2019 12:00:00 AM,8/8/2019 12:00:00 AM,PJM RTO,14520,0,6469,8051
8/8/2019 12:00:00 AM,8/8/2019 12:00:00 AM,PJM RTO,18860,0,6944,11916
8/3/2019 12:00:00 AM,8/9/2019 12:00:00 AM,PJM RTO,8892,0,3150,5742
8/4/2019 12:00:00 AM,8/9/2019 12:00:00 AM,PJM RTO,8871,0,3150,5721
8/5/2019 12:00:00 AM,8/9/2019 12:00:00 AM,PJM RTO,9077,0,3327,5750
8/6/2019 12:00:00 AM,8/9/2019 12:00:00 AM,PJM RTO,10287,0,3886,6401
8/7/2019 12:00:00 AM,8/9/2019 12:00:00 AM,PJM RTO,12462,0,4820,7642
8/8/2019 12:00:00 AM,8/9/2019 12:00:00 AM,PJM RTO,13308,0,5234,8074
8/9/2019 12:00:00 AM,8/9/2019 12:00:00 AM,PJM RTO,17662,0,7561,10101
8/4/2019 12:00:00 AM,8/10/2019 12:00:00 AM,PJM RTO,8669,0,3034,5635
8/5/2019 12:00:00 AM,8/10/2019 12:00:00 AM,PJM RTO,8680,0,3016,5664
8/6/2019 12:00:00 AM,8/10/2019 12:00:00 AM,PJM RTO,10965,0,4592,6373
8/7/2019 12:00:00 AM,8/10/2019 12:00:00 AM,PJM RTO,14004,0,7096,6908
8/8/2019 12:00:00 AM,8/10/2019 12:00:00 AM,PJM RTO,14988,0,7670,7318
8/9/2019 12:00:00 AM,8/10/2019 12:00:00 AM,PJM RTO,18558,0,10294,8264
8/10/2019 12:00:00 AM,8/10/2019 12:00:00 AM,PJM RTO,19728,0,10645,9083
8/5/2019 12:00:00 AM,8/11/2019 12:00:00 AM,PJM RTO,8623,0,2959,5664
8/6/2019 12:00:00 AM,8/11/2019 12:00:00 AM,PJM RTO,10038,0,3665,6373
8/7/2019 12:00:00 AM,8/11/2019 12:00:00 AM,PJM RTO,10593,0,4134,6459
8/8/2019 12:00:00 AM,8/11/2019 12:00:00 AM,PJM RTO,11295,0,4617,6678
8/9/2019 12:00:00 AM,8/11/2019 12:00:00 AM,PJM RTO,15036,0,7389,7647
8/10/2019 12:00:00 AM,8/11/2019 12:00:00 AM,PJM RTO,17104,0,8775,8329
8/11/2019 12:00:00 AM,8/11/2019 12:00:00 AM,PJM RTO,16737,0,8073,8664
8/6/2019 12:00:00 AM,8/12/2019 12:00:00 AM,PJM RTO,8443,0,2122,6321
8/7/2019 12:00:00 AM,8/12/2019 12:00:00 AM,PJM RTO,8829,0,2420,6409
8/8/2019 12:00:00 AM,8/12/2019 12:00:00 AM,PJM RTO,9646,0,3020,6626
8/9/2019 12:00:00 AM,8/12/2019 12:00:00 AM,PJM RTO,12505,0,5110,7395
8/10/2019 12:00:00 AM,8/12/2019 12:00:00 AM,PJM RTO,14577,0,6442,8135
8/11/2019 12:00:00 AM,8/12/2019 12:00:00 AM,PJM RTO,14370,0,6189,8181
8/12/2019 12:00:00 AM,8/12/2019 12:00:00 AM,PJM RTO,16521,0,6418,10103
8/7/2019 12:00:00 AM,8/13/2019 12:00:00 AM,PJM RTO,7237,0,2091,5146
8/8/2019 12:00:00 AM,8/13/2019 12:00:00 AM,PJM RTO,7409,0,2051,5358
8/9/2019 12:00:00 AM,8/13/2019 12:00:00 AM,PJM RTO,13836,0,7069,6767
8/10/2019 12:00:00 AM,8/13/2019 12:00:00 AM,PJM RTO,14366,0,7402,6964
8/11/2019 12:00:00 AM,8/13/2019 12:00:00 AM,PJM RTO,14163,0,7179,6984
8/12/2019 12:00:00 AM,8/13/2019 12:00:00 AM,PJM RTO,15347,0,8109,7238
8/13/2019 12:00:00 AM,8/13/2019 12:00:00 AM,PJM RTO,19476,0,8873,10603
8/8/2019 12:00:00 AM,8/14/2019 12:00:00 AM,PJM RTO,8030,0,2692,5338
8/9/2019 12:00:00 AM,8/14/2019 12:00:00 AM,PJM RTO,11083,0,4336,6747
8/10/2019 12:00:00 AM,8/14/2019 12:00:00 AM,PJM RTO,11942,0,4978,6964
8/11/2019 12:00:00 AM,8/14/2019 12:00:00 AM,PJM RTO,12442,0,5458,6984
8/12/2019 12:00:00 AM,8/14/2019 12:00:00 AM,PJM RTO,13846,0,6898,6948
8/13/2019 12:00:00 AM,8/14/2019 12:00:00 AM,PJM RTO,15890,0,8687,7203
8/14/2019 12:00:00 AM,8/14/2019 12:00:00 AM,PJM RTO,20116,0,9549,10567
8/9/2019 12:00:00 AM,8/15/2019 12:00:00 AM,PJM RTO,9409,0,3964,5445
8/10/2019 12:00:00 AM,8/15/2019 12:00:00 AM,PJM RTO,9994,0,4332,5662
8/11/2019 12:00:00 AM,8/15/2019 12:00:00 AM,PJM RTO,10344,0,4662,5682
8/12/2019 12:00:00 AM,8/15/2019 12:00:00 AM,PJM RTO,11718,0,6102,5616
8/13/2019 12:00:00 AM,8/15/2019 12:00:00 AM,PJM RTO,13085,0,7411,5674
8/14/2019 12:00:00 AM,8/15/2019 12:00:00 AM,PJM RTO,15680,0,8903,6777
8/15/2019 12:00:00 AM,8/15/2019 12:00:00 AM,PJM RTO,17163,0,9136,8027
8/10/2019 12:00:00 AM,8/16/2019 12:00:00 AM,PJM RTO,8195,0,2994,5201
8/11/2019 12:00:00 AM,8/16/2019 12:00:00 AM,PJM RTO,8550,0,3324,5226
8/12/2019 12:00:00 AM,8/16/2019 12:00:00 AM,PJM RTO,9924,0,4764,5160
8/13/2019 12:00:00 AM,8/16/2019 12:00:00 AM,PJM RTO,11584,0,6372,5212
8/14/2019 12:00:00 AM,8/16/2019 12:00:00 AM,PJM RTO,13158,0,7012,6146
8/15/2019 12:00:00 AM,8/16/2019 12:00:00 AM,PJM RTO,14815,0,8450,6365
8/16/2019 12:00:00 AM,8/16/2019 12:00:00 AM,PJM RTO,15406,0,7786,7620
8/11/2019 12:00:00 AM,8/17/2019 12:00:00 AM,PJM RTO,7760,0,3036,4724
8/12/2019 12:00:00 AM,8/17/2019 12:00:00 AM,PJM RTO,8489,0,3824,4665
8/13/2019 12:00:00 AM,8/17/2019 12:00:00 AM,PJM RTO,10667,0,6112,4555
8/14/2019 12:00:00 AM,8/17/2019 12:00:00 AM,PJM RTO,11405,0,6488,4917
8/15/2019 12:00:00 AM,8/17/2019 12:00:00 AM,PJM RTO,12201,0,7202,4999
8/16/2019 12:00:00 AM,8/17/2019 12:00:00 AM,PJM RTO,13751,0,8157,5594
8/17/2019 12:00:00 AM,8/17/2019 12:00:00 AM,PJM RTO,16393,0,9531,6862
8/12/2019 12:00:00 AM,8/18/2019 12:00:00 AM,PJM RTO,8282,0,3617,4665
8/13/2019 12:00:00 AM,8/18/2019 12:00:00 AM,PJM RTO,9607,0,5052,4555
8/14/2019 12:00:00 AM,8/18/2019 12:00:00 AM,PJM RTO,10536,0,5948,4588
8/15/2019 12:00:00 AM,8/18/2019 12:00:00 AM,PJM RTO,11332,0,6662,4670
8/16/2019 12:00:00 AM,8/18/2019 12:00:00 AM,PJM RTO,12704,0,7529,5175
8/17/2019 12:00:00 AM,8/18/2019 12:00:00 AM,PJM RTO,12831,0,6683,6148
8/18/2019 12:00:00 AM,8/18/2019 12:00:00 AM,PJM RTO,12719,0,5121,7598
8/13/2019 12:00:00 AM,8/19/2019 12:00:00 AM,PJM RTO,7337,0,2787,4550
8/14/2019 12:00:00 AM,8/19/2019 12:00:00 AM,PJM RTO,8571,0,3985,4586
8/15/2019 12:00:00 AM,8/19/2019 12:00:00 AM,PJM RTO,9343,0,4675,4668
8/16/2019 12:00:00 AM,8/19/2019 12:00:00 AM,PJM RTO,10139,0,5019,5120
8/17/2019 12:00:00 AM,8/19/2019 12:00:00 AM,PJM RTO,12834,0,6798,6036
8/18/2019 12:00:00 AM,8/19/2019 12:00:00 AM,PJM RTO,11879,0,5973,5906
8/19/2019 12:00:00 AM,8/19/2019 12:00:00 AM,PJM RTO,14133,0,4082,10051
8/14/2019 12:00:00 AM,8/20/2019 12:00:00 AM,PJM RTO,7848,0,3316,4532
8/15/2019 12:00:00 AM,8/20/2019 12:00:00 AM,PJM RTO,8652,0,4038,4614
8/16/2019 12:00:00 AM,8/20/2019 12:00:00 AM,PJM RTO,10283,0,5335,4948
8/17/2019 12:00:00 AM,8/20/2019 12:00:00 AM,PJM RTO,11489,0,5930,5559
8/18/2019 12:00:00 AM,8/20/2019 12:00:00 AM,PJM RTO,10987,0,5280,5707
8/19/2019 12:00:00 AM,8/20/2019 12:00:00 AM,PJM RTO,12938,0,5280,7658
8/20/2019 12:00:00 AM,8/20/2019 12:00:00 AM,PJM RTO,15687,0,5393,10294
8/15/2019 12:00:00 AM,8/21/2019 12:00:00 AM,PJM RTO,8491,0,3954,4537
8/16/2019 12:00:00 AM,8/21/2019 12:00:00 AM,PJM RTO,10126,0,5255,4871
8/17/2019 12:00:00 AM,8/21/2019 12:00:00 AM,PJM RTO,11128,0,5922,5206
8/18/2019 12:00:00 AM,8/21/2019 12:00:00 AM,PJM RTO,11165,0,5922,5243
8/19/2019 12:00:00 AM,8/21/2019 12:00:00 AM,PJM RTO,12613,0,5922,6691
8/20/2019 12:00:00 AM,8/21/2019 12:00:00 AM,PJM RTO,15696,0,6769,8927
8/21/2019 12:00:00 AM,8/21/2019 12:00:00 AM,PJM RTO,17556,0,8464,9092
8/16/2019 12:00:00 AM,8/22/2019 12:00:00 AM,PJM RTO,8440,0,3616,4824
